0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.002492047342460224,0.0011318547156373704,0.0011242121191132881,-0.0010443093987845264,-0.001550551689466384,0.0021840299161306476,-0.0023392097856942407,0.0007657866641328503,-0.0006394188961071912,0.00024151062085087105,0.0002009784477059462,0.0010120438813281396,0.0005011138890249622,-0.00023353053689789682,-0.00039864709143355714,-0.002073167515100449,0.0007231722301863641,8.472367048995011e-05,-4.373663982337739e-05,0.000749444907409913,-0.0014147959919662556,0.0012674352359798302,-0.0026082503075518515,-0.0005859311422401481,-0.00024103003906927878,-0.0012125621438099365,-0.0014641368421628442,-0.000864750738407305,0.0016821982208803377,0.0003231197771587091
-0.001907179629259792,0.00020964493771002957,0.0016045032703082551,-0.0017746176612779552,-0.0007203084615058364,0.0018977861277547081,-6.105938024747459e-06,0.0005979958755051307,-0.000172723725202939,0.00035950007021501307,-1.0575575707938434e-05,0.0004470597439465429,0.0002450473213604365,-2.780697510162966e-05,0.00014957464709741686,-6.871580727851878e-05,0.00028786366776700767,-0.0003322388993121095,-0.0017028987484786207,0.004203519956898383,2.2224815117377617e-05,0.0012417986877901743,-0.002429171177355971,-0.0029713741387615844,0.0012912063235426263,0.0005562090834696498,0.000793954990965462,-0.0006066052572456515,0.0005897965202004141,5.569262128357622e-06
-0.0002839607359745866,6.351585673414206e-06,0.002946419992954308,-0.0027447446386184016,-0.0012545723073013049,0.0005260889407230351,0.00141247256073318,0.0011631158083096338,-0.0009779794816069387,0.000578697200903644,-0.000628857698486418,0.002570449352627513,0.0003213087613818111,2.7808521643413187e-05,-0.000815640371085169,0.003038192143118401,0.0004670624968010628,-0.0004494469847969862,-0.007585335018963302,0.0019430414478178726,-0.0013760118958447976,0.0009726941708740888,-0.0031135386157946643,-0.004990871674102615,-0.002282313191546592,-0.0008235864957352179,0.0008158750670770321,0.0010239099859352674,-0.00013344231122081052,-0.0011515033515979711
6.45590295487164e-05,0.0005528899621873862,0.002154735618206338,-0.0016451247700363103,-0.001228137043154165,-0.00018368381048894378,0.0013206324362000643,0.001459919340854876,-0.0009652077753559141,-1.1230213767143837e-05,-0.0009139608845872838,0.0001508379888268685,-0.000495173419526207,-0.0008557457212713393,-0.0013379466563779863,0.0008094424370037601,-0.000958350104460215,0.0001890186672228733,-0.0007320844191676112,0.0036008547823500603,-0.00231152993348116,0.0010111288165313148,-0.0006718439206060411,-2.1713404770418165e-05,-0.001634480828435536,-0.0012380581632067678,0.00209437862198647,-0.00025284165931560576,-5.560807429194625e-06,-0.003264019184439304
0.0012151060955667425,0.001985617005027862,0.0007722912549998906,-0.0027271227970973033,-0.0006038583369528672,0.00012038116478274574,0.0005253897658961115,0.0015215421276977281,-0.0020305216780536206,-0.00037046392186568244,-0.0012516503828887693,0.0007826169593094789,-0.00042990389743258195,-0.0018430314536633796,-0.0018597071738670756,0.0022039034520757728,-0.0005816183049980328,-0.0008724696751677419,-0.0024107293819916054,-1.676577100195864e-05,-0.002333651138555659,0.0006205140671178278,-0.0010364831492165605,-0.002793265847452986,0.00186489613876617,-0.0012316842803901107,0.0002955325332063552,-0.0006683478329243542,-0.00040022012106655236,-0.005125136439443012
3.8734417466601556e-05,0.002176957352005182,0.0005591262720121559,-0.006192477460555956,-0.0004820860020237072,0.0005324307364658054,-0.0004699391520344154,0.0008608930927305192,-0.0017819391841400467,-0.000488281249999889,-0.0005126578933458692,-0.0012496443534485424,-9.254218835064165e-05,-0.0031876971521390685,-0.0017293181634392418,0.0010901432003640465,-0.0009838809631811385,-0.0019122324338036734,-0.0047448810242848305,0.003859855816432445,-0.0039017532985036185,0.0002493925054354307,-0.0024186351082313706,-0.0013498642004087236,0.0013417995834243968,-0.0007534111006826105,0.00019152894823237787,-0.0003764066090259366,-0.0010332472293975714,-0.005995316677830709
-0.0009931575315520469,0.002432191519164739,-0.00012771256159471722,-0.0028680800942284534,3.7102801261568175e-05,6.335128286405478e-06,0.0008983847409045342,1.6756500125891804e-05,-0.0019030589437384338,-0.00020210526315789235,-0.00033830751095531575,0.0009840593566712297,-0.00018506725017286563,-0.0032705824962859786,-0.000828082584115708,0.00017447485711552524,-0.0005177372962607008,6.516695774561043e-06,-0.0011468203041805625,0.0025549510581195367,-0.006825957399845595,2.5572994917233416e-05,-5.29363810575223e-06,-0.0023288057017828434,0.000735017702143903,2.5559268749253405e-05,-0.0007107514830102524,0.001187254179303432,-0.0003724374082804127,-0.006578255794010501
-0.0008836201336395177,0.002176957352005182,-1.0643959552969484e-05,-0.0006492624968273963,3.7102801261568175e-05,-0.00020901421296648515,0.0003359414606733946,-0.00046337392042250514,-0.0017564365415445593,-4.491934170702816e-05,0.0002856251223164463,0.0021383190125667806,-2.7220068812394693e-05,-0.00228612014338192,-0.000815640371085169,-0.0012038014783526396,1.9185756494399797e-05,-0.0014835926366955077,-3.826976906928792e-05,0.004677147669848392,-0.007734885823602711,0.0007677592307053782,-0.00019053566986526604,0.0006898911927513129,1.6820386308236124e-05,0.000965769545640649,-5.471177835114638e-06,0.0018637282447733217,-0.000205708694250184,-0.0073526159833710025
-0.0020807833537331843,0.0014184036280602275,-0.0002873073976333851,-0.0015273748024438039,-0.0030014796026210933,-6.334686844755577e-05,0.00039093519027555423,-0.00011727977929054667,-0.0016416585222517321,-0.0006004624121753732,0.0019072544542340086,-4.468400033508235e-05,0.0002995185919358878,-0.002872607085024792,-0.0005044843049326619,-0.0022573839662447526,-0.001334797992055048,-0.0005275704404236192,-8.200306144767744e-05,0.005032661750085765,-0.006973908533658535,0.0003709364867199305,-0.0022078669786556038,0.0015495109525958117,-0.0046431162453263175,0.000972171588285331,-0.0016059518542189677,-1.6860089358416985e-05,-0.0005946558776454003,-0.007604983032487023
-0.0018235711063858684,0.0011827847586103335,-0.0007711002270757161,-0.0010560970429283056,-0.002948792474766093,0.0007290662879748666,0.00027484440752711947,-0.00025128013267583515,-0.0009141176846612087,-0.0013962251455101882,0.0044829472722540675,0.001398390173232622,-2.177617359966355e-05,-0.0031047980218001925,1.2462845143002e-05,-0.0016202323212598513,-0.001972197755906957,-0.0018213395952723088,-0.0038233836400572985,0.006219527968193805,-0.007729415332028533,3.835998286594311e-05,-0.000830415419280417,0.0022742605932664084,-0.0049596367024273835,0.0008569473488990731,-0.0007763083803036253,0.0016832457932929312,-0.0006224262397119817,-0.008552954883024988
-0.002318586692600544,0.0012146186669719228,-0.003177769407470721,-2.3624325968474302e-05,-0.0035280447871554044,0.0013067334834595545,0.0010758077727111015,0.0007210369517465232,1.9195208875943948e-05,-0.001245015730941934,0.0027732117291479064,-0.00037968675842436905,-0.0011854204164197801,-0.0019150601439903436,-0.0005729552658948478,-0.0008239668723062366,-0.001710962288603457,-0.0020615204526240882,-0.00901022929218509,0.007188048813437264,-0.006568307639659432,-0.0005622751698006745,-0.0023343385424644536,-0.0006943615670872427,-0.004887465547831371,0.0002876171240844272,-0.0008090836034834181,0.0013055711873943832,-0.0009388993211035812,-0.011413249940814052
-0.001714215746296155,0.004190451892719382,-0.002992645732296073,-0.0009028359670966157,-0.002242247324110491,0.0027187895034397336,0.0016207058938653152,0.0004917574741547526,0.0005825826979342086,-0.001776846070199345,0.0030710641051483467,-0.0015170190575519715,-0.0006583099388479674,-0.00027244168913842515,0.00033037038883976244,-0.0010877715468533555,-0.00138581993281639,-0.0015420651961741694,-0.012658569500674788,0.00892585283338021,-0.0057011849846698714,-0.0010027079501327973,-0.003592037386726865,-0.0035053174800661058,-0.006112953108021513,0.0007545480704671537,0.0003229054926772168,0.0008324708635198963,-0.0011109321276017159,-0.009646621476280592
