0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0.0009956509307512643,-0.0008884491936765812,0.0003296094017364766,-0.0008097514472962413,-0.0012201303492386448,0.001249951968482997,-0.0003137004491439591,0.0005369568277929744,0.00050425258322982,-0.003705386848861436,-0.0013601821113109688,-0.0016366867668582076,-0.0003684872237145774,-0.0006998183501283222,-0.0018196758242967682,8.855417328326517e-05,-0.0013236420095773342,0.0020521244115329963,0.0001581444100658669,0.0033186240778111265,-0.002168246567663201,-0.00029539942325803784,-0.0016494372784216307,-0.003967076228410763,0.0015341183538432693,0.003926605504587233,0.0026469379450578512,-0.0020245159232439775,0.0008687525878405616,-0.005357841859094893,0.0027972112106855657,-0.0014704044767772588,-0.001534269573326231,-0.00010597580383923003,-0.0015993757463285152,-0.0018536350440682956,-0.00022043411051636294,-0.0020642857453298455,0.0008925327470379178,-0.00030598206047361337,0.0013776327663712503,0.00035240958509728283,0.0023278113729831434,-0.003960595410087397,0.0010601571443892145,-0.003532070854903431,-0.00285254318848232,-0.014947799902631842,0.0005988440254068475,-0.001726131940646131,0.0035477770219642935,0.0010927426503378039,-0.0004691924649933517,-0.0020824263213660823,0.0031390239145430623,0.0005886393548678058,-0.003054847117582551,-0.001655747874773933,0.001309534328750087,0.007421140730252662,-0.00481235369527034,0.0011233538031488626,-0.001049554370032979,-0.0013276365660083629,0.0010401070049904648,-0.0005277703954923007,-0.0004136148652818783,0.0005531920195835014,-0.0006078687864133549,0.00047951497147012136
0.001387474909755836,-0.0009778074740745615,0.0002002080029198815,-0.0007975705747132109,-0.002480284287603843,0.001334188111206737,-0.0005887522742338906,0.0004949957126673159,-0.00036693100218680594,-0.0040643630690307166,-0.0018494467459570692,-0.0016182783936049038,-0.000609140869599502,-0.0008117464188258386,-0.0025869280561658992,-1.6353974804449703e-05,-0.001644494446679449,0.0020117833331013985,0.00023968514680258016,0.0037363522753555024,-0.0022958169453691614,-0.000635061381619412,-0.002446624276608789,-0.0044313014449009055,0.0017171517971320644,0.0034417620843751884,0.002899979974534787,-0.002197374827586492,0.0009249357194973559,-0.006749213782220209,0.002827979450501177,-0.0016089886669995908,-0.0015701414202692417,-0.0002484554365206373,-0.001689694660457469,-0.0019826488570370334,-0.00031821390510850103,-0.0019450449803458726,0.0007624040547616895,-0.0003609594391138625,0.0014475778668202178,0.0008790496016282639,0.0026709962951632516,-0.0038749277449770967,0.0010286117568026802,-0.004185992363801155,-0.003432217337393431,-0.01471092167200716,0.000551412086318363,-0.002059767956082712,0.0031338720348406124,0.0016940574665740872,-0.00025913098264602964,-0.002345377453998032,0.0035306173878476275,0.0005384237787224197,-0.0033387088251225078,-0.0026654422516431803,0.0014178741038682427,0.008258227068052048,-0.006280050341328079,0.0012846627648372732,-0.00100290698831373,-0.0017351961269892653,0.002374493021799373,-0.0004352318917819984,-0.0004888153574929933,0.0005474324166167172,-0.0008577697673917365,0.000604849034122168
0.001417741584779508,-0.0007459502754958603,0.0005875335403069085,-0.0007038146368067334,-0.0030184493581349447,0.0012925229496895596,-0.0006865966709949124,0.00038097721247572165,-0.0010824342717346124,-0.003405027593523915,-0.00292019272899235,-0.0011742127568663786,-0.0010464152702397778,-0.0015455354239479512,-0.003123273190638065,-0.00039769500417861605,-0.0019466891010962346,0.002384744722898047,0.00036010072324573226,0.0037261326410051986,-0.0024262358110360817,-0.0009848015090476894,-0.0024948972409531227,-0.004524333231273343,0.002644351662997708,0.002087912087912036,0.0022810704776897134,-0.0022533521692681044,0.0009753410281738974,-0.007232578079793291,0.0029731101772368785,-0.0017886760264828072,-0.0018874550861731109,-0.00045809634604154054,-0.0014459738284558498,-0.0017351362974568894,-0.00030358270381846254,-0.0018342467386362115,0.0007288205545152759,-0.0004970449068645203,0.0016270695236663786,0.00147204717097693,0.0028385054839800096,-0.003672801990295527,0.0010865411681624333,-0.004885454520474911,-0.003771598773493559,-0.01137666035300211,7.661062133160804e-05,-0.0021575424596484583,0.0022487560037925958,0.0025328408946347996,-3.741606938204948e-05,-0.002629147338539019,0.003436562842085822,0.0006952647301884426,-0.002792560791902708,-0.003969416742708947,0.0015539266729715996,0.010539047219422216,-0.007996451229591875,0.0012614379630524202,-0.0011981139075448977,-0.0013272667853746756,0.016265782469098933,-0.00014668226020620768,-0.0003363559958831421,0.0006159305895173957,-0.001142475705930337,0.0012877550280870661
0.0014485631791441762,-0.00047716740189682335,0.0009417357265640888,-0.0004743060658217045,-0.004386889484932523,0.0011223359183110604,-0.0012102933633388088,-0.0007695195483356184,-0.0020579105958743156,-0.0029215570303626048,-0.003598880247959254,-0.000712087233300234,-0.0020394457414801247,-0.0019267928265458043,-0.003620247026383766,-0.0005696116675143077,-0.0022078490004031615,0.002263566142749481,0.0005257385037257456,0.003512311842782511,-0.00219652685658821,-0.0012839964206468287,-0.0021833150039023024,-0.004213074962587054,0.0037657311284335342,0.0050761421319796,0.0017112746064271182,-0.0022149733975474163,0.0009005497759194228,-0.007906581791362702,0.002852607468011834,-0.0019212296121684806,-0.0023600448259840944,-0.0008675741528045915,-0.0011509485251629242,-0.0014012084120015047,-0.00030131077936492107,-0.0021424835051915593,0.0005874995554788033,-0.0004855195456146013,0.0018138664152792222,0.0018555872317123842,0.003235231523503089,-0.004396767705933657,0.0010844983379577594,-0.0050057440526402805,-0.0029664588287627736,-0.006408041273363252,-0.00029782418748606256,-0.002788102059456666,0.0011810356857419047,0.003275877279852417,0.0004947034047364817,-0.002928730167011111,0.00340322291929605,0.0015118235521022535,-0.00229866647376663,-0.005373688426792297,0.00166044888874771,0.01002300188326034,-0.009281436841748675,0.001194955195637718,-0.001361205857677148,-0.00115361597333824,0.015035559600153237,-0.00013385381703649203,-0.00023658586242759222,0.0006900273581243467,-0.0014095629225350976,0.0018630124173001348
0.0017398473606840075,-0.0003498346459608448,0.001376662525138375,-0.0001601640190567571,-0.006287998235500067,0.0009478020963424226,-0.0015776469312140243,-0.0014030166353423115,-0.002936086939873637,-0.0018287110819399067,-0.003976866104038583,-5.8794773540775074e-05,-0.002749630933207434,-0.002133935049766643,-0.003588392567591103,-0.0007145565188473005,-0.0029182199674193895,0.002104092372522004,0.0007130616107721593,0.0032716749717553585,-0.002211732865680394,-0.0016077565987380627,-0.0018489708190309612,-0.003910076607824122,0.0051375915972711565,0.0047193198303248085,0.001181392408542416,-0.0021927510329907865,0.0008188470306301272,-0.007279896000026727,0.00228008112452815,-0.0020991028960237975,-0.0031818795090833895,-0.0009988074683810878,-0.0010357210738604413,-0.0012308228779902776,-0.0003064393225943059,-0.0025738883333441885,0.0007927265901762348,-0.0007189270095020003,0.0017828386938861145,0.002143200463438436,0.0032527931850855124,-0.004126025444981296,0.001082491139826494,-0.005759418137013653,-0.0027211793487054345,0.004671121191687666,-0.000716569653472011,-0.0030484411934622504,-0.005873308734930138,0.004087371992904724,0.0007491187264808421,-0.003239227396318827,0.0035662116894373875,0.0020279490263519044,-0.0018903380405685722,-0.005695721173901496,0.0018408527264161109,0.011100913908901078,-0.00975698446298099,0.0009186147975480012,-0.0015454438141419668,-0.0005875751324098769,0.016255912297318487,-0.00019105182609812504,-0.00020409572836541586,0.0005987927306147488,-0.001643979460710954,0.0021462767632165454
0.0024641049845963384,-1.3468085401813212e-05,0.0016260737049316127,0.0005280081820702745,-0.009041706801810871,0.001023058505431375,-0.0018628681192600614,-0.003416709070215518,-0.0027091819180558273,-0.0023379118781096287,-0.0043700967360929795,0.0003642317440712374,-0.003709473822326104,-0.001956780187820718,-0.003251202028760586,-0.0006574161259968553,-0.003014452530361001,0.0018953605189243532,0.0006954870369621994,0.0035312622040397645,-0.002731502324687618,-0.0015169712466849114,-0.001675512233455845,-0.0029161608918267423,0.006554113789272373,0.0019288757584265959,0.0006851331347843264,-0.001997374285060564,0.0008158491277487808,-0.007829007912669494,0.0023102166543724286,-0.002159737741058613,-0.0029506922645188326,-0.0014553059315101074,-0.0009524902780836782,-0.0008732778253532226,-0.0001359668131208975,-0.0025136961141227964,0.000658504763484941,-0.0010703747804924045,0.0017965220013490086,0.0022376550142332004,0.002746491622942617,-0.004434343840975574,0.0010011157965656137,-0.0062259605756436395,-0.002688979088886434,0.004578748965644142,-0.0009413639069040102,-0.003486261039979552,-0.009306090043980142,0.004269949912386831,0.0008378354128481491,-0.0032698151702986573,0.004192881319800808,0.00426593385912665,-0.0007975970389787347,-0.005779762226109829,0.0017945295683690534,0.011214154899180229,-0.009842150556101166,0.0003220703879478423,-0.001565501254247521,0.00015936671089984236,0.016444576929614763,-0.0004699711095194521,0.0001359782277423422,0.0007627710353854455,-0.00181159458453512,0.0019796602561663406
0.002563649970618852,9.304133511748441e-05,0.0017139069648570088,0.001115916979538788,-0.009661554487469144,0.0010263549640638627,-0.00253682966284625,-0.005945946106463002,-0.0025355167460945753,-0.002799110085492269,-0.004059413615759834,0.0012123781979975683,-0.004070227118293386,-0.0016484595317661135,-0.003057130228682947,-0.0007273810307094516,-0.003323517534801664,0.0016301121467538298,0.0006083308251824152,0.0038543564831808484,-0.0029387386403891937,-0.0013499595669235127,-0.0018884129937425424,-0.002233533224487928,0.008163906118381416,-0.001253437827049897,0.0004349742401105682,-0.0019867034832323164,0.0009251412965015802,-0.008264991697655242,0.0022256461416159017,-0.0022698492456594862,-0.00282243472770085,-0.0013387258827186198,-0.0009325861087716963,-0.0008186247060461666,0.00011928892769391069,-0.002354939238316041,0.0005792894276717596,-0.001581898667528643,0.0018983517165025827,0.0024923367799743338,0.0022172709902262343,-0.004599442321919012,0.0006854926060232897,-0.0065947087832034235,-0.002889999268791743,0.001068917705552952,-0.0010693107412890104,-0.004155960879930537,-0.00965847241958323,0.0043792919413386845,0.0009027971852683855,-0.0034115284288460603,0.004440921329317177,0.005265500268955069,-0.0006025433803172688,-0.0056743142566136745,0.0023532546766567345,0.011765892282285672,-0.010315346446915216,9.286081757498399e-05,-0.0017839605082012255,0.004442036522817512,0.015614465065982297,-0.0009214921741802773,0.0005192016579222053,0.0010154418055958391,-0.001932852505831644,0.0012802158831930963
0.0027414707713846217,0.00018187842427984797,0.0015591940549957717,0.0016771999682554531,-0.009617017908806508,0.001040711284467003,-0.0030140942407171877,-0.006351297652666353,-0.0020829062597485324,-0.00347079429111806,-0.0038150506651447175,0.001745155425820345,-0.004055641411273268,-0.0014155254486533098,-0.0027231124186889166,-0.000711140671559577,-0.004325553039949521,0.0013974788590554047,0.000533295519417679,0.00434676372402921,-0.0032235118979966003,-0.0009941807595473975,-0.0016875081949512152,-0.0018800744739175762,0.00917454480897029,-0.005603785129674632,0.0003017879338614399,-0.0019735956445321515,0.000975741711296272,-0.008221307943546245,0.002181440874738975,-0.0023037780851618236,-0.002919646937117817,-0.0013900119055637683,-0.0009785712317325194,-0.0008496868843292134,0.00033775716042888773,-0.002140342289929633,0.000652432061728073,-0.0017134336179811984,0.0017733003450783995,0.0025256170131924315,0.0016040998216210218,-0.0045766195020466634,0.0002446877751217487,-0.007514525414326401,-0.003061808670377216,0.0020237098085731375,-0.0012346068135704867,-0.004715707917180109,-0.010705067598687057,0.00394164204255256,0.0008721655036477986,-0.0035544223468856424,0.004146767974312045,0.006070664707002184,-0.0006234749311709782,-0.005370720145870658,0.002796847551833136,0.011782618303674386,-0.011039368312505779,0.000122548356453775,-0.0020223073170870533,0.009946180643805591,0.014054966037960526,-0.0009757774206234811,0.0008330675404472799,0.0013528286829599858,-0.0020286675262555873,0.0002890148913428273
0.0024456569280769465,8.237010146849439e-05,0.0012275102775339275,0.002170856147590141,-0.008365355240084152,0.0013000832108969733,-0.0031284620300412198,-0.006659817019172127,-0.0017829915397235157,-0.0041804018147501365,-0.0027472334613362834,0.0011676891722111444,-0.003996422879417733,-0.0010863760017299116,-0.002477531736820554,-0.0007754544151609673,-0.005328179793126918,0.0009017370267343283,0.00023624191001008385,0.004815153206293305,-0.0029199370483331765,-0.0005666467570010287,-0.0018944116100306236,-0.0020633315555861824,0.008852185447641598,-0.011288068619892067,0.0005190164421220905,-0.002422723630263352,0.0007499197887758431,-0.007195347196098255,0.0022454078152386457,-0.00290225882873128,-0.0029188319951826435,-0.0013149182121571558,-0.0013430244390839302,-0.000805783201869655,0.0004830239909538594,-0.0016072154749213637,0.001079049516952005,-0.0018749909663289845,0.0017111883500932948,0.002732186907446386,0.0013416492991081355,-0.004512959607386869,-6.52906684356358e-05,-0.008623953315850995,-0.0031794056716695895,0.002900537272515935,-0.000863250625570703,-0.0052725589099874536,-0.010031029221249987,0.0036463047426044857,0.0010308496648221562,-0.003585830518253043,0.0042341842261994075,0.0072393472603306756,-0.0011008879612734851,-0.004940884106320703,0.0028368576784792467,0.011779762748731836,-0.012541501582339541,6.965209193306834e-05,-0.0018580749410148734,0.008827056504637776,0.011604862187782339,-0.001265110396259081,0.0009896279461284745,0.001257836025296714,-0.00208200878545036,-0.0005222530948475925
0.0021906776676363236,7.117124697545441e-05,0.0009415691431380324,0.0023385143789847254,-0.008211711834275423,0.0013545821223535784,-0.003009432931485586,-0.006291753863068388,-0.0014639215908417132,-0.004078222271955685,-0.002470230924219464,0.0005096226887230403,-0.004083713550626666,-0.001319044169710471,-0.002178512817999828,-0.0009517692162638519,-0.008004432698258105,0.0006980825666008216,0.000305996094995605,0.0057619464908778605,-0.002677502550197697,-1.3800797234450963e-05,-0.0016438001474776626,-0.0022779747184420215,0.008853730477696338,-0.01011343694027822,0.0004284340840806333,-0.002824884358733545,0.0003933675233365515,-0.006655221728385347,0.002599345552143043,-0.003598438804417507,-0.003066387498123337,-0.0014120898194220515,-0.0016259950541247855,-0.0005438013025066466,0.0005495523508059596,-0.001542526444332074,0.0016090641837883516,-0.002078204084363052,0.0015975784568245915,0.00314535691881733,0.0011752172595969619,-0.004665558484136423,-0.0004556636748970791,-0.009706581177959105,-0.0027676473799958584,0.00020749673497788557,-0.0005922184873713842,-0.0055363529331416,-0.00857392343168445,0.0031665177736284423,0.0009265189450336858,-0.0036862145032625416,0.00389875676947163,0.007254507529613154,-0.0009828773156198485,-0.004736312571158448,0.002961358939504326,0.012246115300003257,-0.012970908168908703,0.00025504236638419363,-0.001370457877603426,0.008637622499378569,0.012377951117240826,-0.0016362678969695978,0.001166359607559734,0.0012779135083176838,-0.0020233471536319765,-0.0007681548910223615
