0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0005640216523519719,-0.00019955247883856608,0.0008662589879331409,-0.001219393373516896,0.0005908015256618842,0.00029757916372976067,-0.00038305662947929627,0.003674567197085741,0.000525557919850557,0.0008039504653970855,-0.002562440316276837,0.0012270336506114287,-0.0026724152791811687,-0.0007409105959010029,-0.0005045406931279453,0.0015646250842486177,0.0005289641118523326,-0.0014040606034065697,-0.0006122636713116441,0.002627065352716118,0.0015942933762477828,0.00030736066174947695,0.0035626148918486344,0.0005988796254911292,0.000733442922371108,-0.0018543094781554668,0.002404621915175075,0.0015238819133950937,-0.0012522559671260358,-0.00032203895709626967,0.0008280303708444864,-0.0003447372416810261,0.001356218385569687,0.00017101653050552375,0.006329617604131292,-0.0015752151692042585,0.0005375806843880029,0.0003296955835094588,-0.00036099596634969755,0.005434032028459934,-0.0010524611032020554,-0.001597324732934713,-0.005230709972148639,-0.0006364980362743426,-0.0007340046936329096
0.0008604289992326177,-0.0007706840601762937,0.001069832225061047,-0.0015167183787477498,0.0004861198569658011,0.00045397499716249494,-0.0005021625169167103,0.004860690745753793,0.0003368541184210721,0.0007779682417225497,-0.002968404784586339,0.0013372854924272601,-0.003514161914159405,-0.0009417757626756326,-0.0006662495843289637,0.0018349483869844064,0.00038183261136603026,-0.0015241387686893192,-0.00046949788325740817,0.004039754573275415,0.002066801688936154,0.0003674062643279159,0.004049469909672159,0.0003442042009808336,0.0011276315811334647,-0.0020239810502221357,0.0027104123805307013,0.0016131694287630383,-0.0014913807941622425,-0.00039384488811628783,0.0011022575020988182,-0.0007645116653022949,0.0015030552618085597,0.00040472389986818567,0.007023035805797495,-0.0021206308367247473,0.0005223961247547124,0.00031379738305466936,-0.0004896365717334847,0.004504061302527051,-0.0011270179376759747,-0.0017686436305565268,-0.005954702870153159,-0.0005162990071119932,-0.00094647898753271
0.0015656697622812537,-0.0004193879764020192,0.0008691761413041414,-0.0013995740884902256,0.00019992308048739422,0.0006043337101989891,-0.0007637580462002316,0.006150224997114352,0.00012902039331116265,0.000825349509092165,-0.003039619305745425,0.0015960328514080687,-0.004528844162508432,-0.001525861604355204,-0.0009046284821007241,0.0019749681377254284,-2.898959266158742e-05,-0.0013299485836227572,-0.00011244142308896587,0.008676708745334697,0.002303818949804268,0.0004208150303196195,0.0036333393975766237,0.0005337094508801599,0.0013129056942637828,-0.0019814634311399577,0.003361070239053875,0.002112270298133796,-0.0018189966908491871,-0.00048531948181620776,0.0007983260026550852,-0.0012594699148505794,0.0016547466119091706,0.000510275697294893,0.007489753627936635,-0.0017115897970656174,0.0009009619629932893,0.0004983515687326197,-0.0005511045634265213,0.003841175264911656,-0.0012291236412750289,-0.0020793907087717305,-0.007110454984002261,-0.0002929403508723727,-0.0009128763068713722
0.0021825618409044185,-0.0003987542847453063,0.00047161133926449164,-0.0015439454761338215,-0.00019150544577317149,0.0008185313605632041,-0.0011690827740057394,0.007629039010946052,5.019218491762762e-05,0.0008487320910219236,-0.0032801133548388934,0.0016015629310063093,-0.005109712207708716,-0.0019327935168805097,-0.0009980580888580407,0.0019529055857999689,-0.0005894089726342089,-0.0006339238305856862,0.00048665039721175474,0.00974810227190013,0.002336963297261192,0.0003612875182749242,0.003436832963092444,0.0007717387727889835,0.0014942301398194746,-0.0017792320443899585,0.0035679533256068293,0.001984016537856983,-0.0018803739254104257,-0.0005633625541250151,0.0007422697659507341,-0.001862393418141785,0.0013178446552779934,0.001266401106214756,0.006726669447358021,-0.0008143608493322098,0.001602533036583415,0.000725389985324075,-0.00039855171931406315,0.00417775845438908,-0.0011975433189641731,-0.0023756417949450355,-0.006414023075153293,5.763131345461942e-05,-0.0008536612521027979
0.002644292949550634,-0.00023828501335145801,5.96972023596168e-05,-0.0015719759738961902,-0.00045463788946055505,0.0009465416534286082,-0.0015448673919715476,0.007114758706047756,2.727446784436759e-05,0.0005532959514110619,-0.003383551395025362,0.0016079635409595545,-0.005645891262594818,-0.003392693562369583,-0.0009412833185496713,0.0019572910350942273,-0.0012788362565087398,-0.0004618838154067238,0.00055178862517411,0.008834456121306511,0.0019919626043702343,0.00038947794786628584,0.003264754109853615,0.0010323770138213524,0.0012809770095234985,-0.0014307102921488346,0.003522544571127575,0.0011942669394763728,-0.0021798087668336063,-0.0007064786910288684,0.00046511526157666164,-0.001954218403137656,0.0010180526553862828,0.0017145358606709062,0.006678391538148347,-0.0001960685109618538,0.0019009171302828117,0.0009003932188687525,-0.00018397119839981186,0.001848205539863712,-0.0015314524427890064,-0.0025974161052871314,-0.0055776511424700395,0.0004602625830753528,-0.0008335158236412769
0.0028916461044449305,0.0008424965743974889,-0.0005082848134305318,-0.0015241533704837735,-0.0005929415229959593,0.0006407729614153542,-0.001513992727810087,0.006512118304856122,0.00019571690586832251,0.00027896289531694217,-0.0036890881252390167,0.0016239761031388367,-0.005949949555955056,-0.0045114559573363406,-0.0006163640869157853,0.001721728567294917,-0.002271270709019113,-0.0004006918470683363,0.0006751795583469278,0.008732136485086472,0.001558822322522253,0.0002482475776884669,0.002640694402193125,0.0009369499289085102,0.000924348833819097,-0.0010639931691184647,0.0037999890581466517,0.0015513535198258025,-0.0021523411892540264,-0.0009174699586623459,1.6032832752035798e-05,-0.002061977389317115,0.0004691449209456733,0.0016706109780364748,0.006349373243888919,0.0009372848354074917,0.002720000067650784,0.0010013521909012812,0.00025350561471391514,-0.000647756046854564,-0.0020561490094265166,-0.0025163644609842023,-0.004668597418606906,0.0008485362274483993,-0.000984668528184133
0.003259390346637578,0.0014560453946627194,-0.0010999698334719311,-0.0012376976963493084,-0.0006458567409406728,0.0005122509379487434,-0.0011053207489273688,0.005738807025576493,0.0005869683182822583,-0.00011129005638084627,-0.0038093742549504366,0.0012455170402584101,-0.005821070256079437,-0.006008697264427311,-0.00021998184267243151,0.0015751730033981618,-0.0030047527491128944,-0.0004689696334916981,0.0007870794503575113,0.009660041732321675,0.0008597295315378842,7.299899597586745e-05,0.002304384588121572,5.205425238576377e-05,0.0007936847655958951,-0.0005546382860139222,0.004465974330493476,0.0017117055037256898,-0.0024249202748392353,-0.0011306737734165784,-0.00023042552704937298,-0.0021152366119240756,0.0002799466171862517,0.0014662868549128844,0.0068049044349738535,0.0015528077510805105,0.002994743230690529,0.0009307830145196457,0.00038176917982545586,-0.002221369750309754,-0.003026651693721405,-0.002402988373642423,-0.00394511803211838,0.0012611597441134887,-0.0011531145451014284
0.0034870729844294094,0.002389478646751117,-0.0014609205862439337,-0.0011286397381337014,-0.0005099857297439888,6.977819768169817e-05,-0.0008410408279995234,0.005197962808174184,0.0010464562475140347,-0.0003167666081826319,-0.0039005972277428354,0.0009018910952569493,-0.005535984999922086,-0.008764211005633954,-6.412760973361897e-05,0.001560772711674196,-0.003251826741674973,-0.0005506295368754606,0.0008650415235467556,0.008860071972373077,0.00026245863578788287,-0.00013201770578693612,0.0019668716395196168,-0.0007575235655173761,0.000647364015632132,-9.317404003552748e-06,0.004749726212441809,0.0018967070528426069,-0.0025456287575593307,-0.0015380743512790074,-0.000226621039096651,-0.0014070856691455133,0.0003372547729449894,0.0012290485771615683,0.006371719276585197,0.0014501257319456118,0.003983085306259601,0.0008703239432431989,0.0005124780690047231,-0.0018588196355117104,-0.004179301206146055,-0.0021986494211306607,-0.003847582254568865,0.0014313863688704468,-0.00150690128476458
0.003857699149712425,0.003898548744603997,-0.0015263007538093114,-0.0010277941391063094,-0.00032328524519328254,-0.00023752375291088978,-0.00044339043936418614,0.00443909665681586,0.0013180951209479828,-0.000598036561272697,-0.0036809001637443436,0.0004614897708376435,-0.0054687629196511,-0.009963310701176963,-3.848528459935642e-06,0.001521701834846275,-0.003345290853546034,-0.0003187950663943991,0.0009373419811681355,0.00891192883225922,-0.0001599530788057008,-0.00028880505953725983,0.0019270052223529152,-0.0014655325554561024,0.0007631650910943117,5.693226833961883e-05,0.0049442308753845175,0.0019995192802857347,-0.0026080786886885,-0.0020926275859614544,0.0001826119299869112,-0.0008436470338494242,0.00030269149222156424,0.001156997691865696,0.007423246298771151,0.0012101953485636138,0.006422110051390514,0.0005357103068737744,0.0005447331242711746,-0.002695506462093844,-0.005627290504597472,-0.0017411132230274046,-0.003552842196286227,0.0016333526125695574,-0.0018521071725580449
0.004214802591331565,0.005160238689104951,-0.0013680740175848762,-0.0007815997052572841,-7.345440326727051e-05,-0.0005657874543517942,-0.00014405355062685176,0.003822789311534067,0.0013801645940795814,-0.0008162514334687907,-0.0038527222272836063,0.0004736642642980069,-0.005599007585076576,-0.01077141663900751,1.3815315292976425e-05,0.0013202623925690142,-0.0033757844434913068,-0.000259723066411287,0.001057406097054897,0.009246927935960492,-0.0003671744806454984,-0.00012880469569488744,0.0018225568233417866,-0.0020473062110423694,0.0010946368495577952,4.136233633389441e-05,0.005029666014552295,0.0020315353148290445,-0.0028082597744092555,-0.002441879966233252,0.0008035165767764747,-4.007468701703757e-05,0.0003665239479815097,0.0011512331812124747,0.008168309314344238,0.0009024259747230744,0.009441317550841684,0.00022592689315039725,0.0007719454583192737,-0.001599128354524082,-0.00624338166258014,-0.001614358322595985,-0.0034697895866488714,0.0018495267843576045,-0.00209523983216471
