0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
-8.955291905749131e-05,0.0022722790959462257,0.0021189008540264892,0.0018356834150729754,-0.02744965592341157,-0.0009011606806221101,0.00046961159276388955,-0.0011920476064570184,-0.0004258358149353721,0.004379784831505558,-0.0009754741815025956,0.005075446448367193,0.005973313629183803,0.0001975548164316864,0.002018856973490616,-0.0039546935120080935,0.0023447229907684886,0.004144475187987773,-0.0018994454727587434,-0.00228963937394087,-0.002426334275189651,0.0003401580448575192,-0.00039804999733271255,-0.0016531576777220828,0.00041528380619469603,-0.00030254781337808354,-0.0018264344013710116,0.0021327455489422416,0.0027553356602379327,-0.009643080335257551,0.0031639161783154762,0.0005045431995949571,-0.0010345956024387555,0.01167605200720388,0.0016920163443740616,-0.0016029589010307166,-0.0020252596022089222,0.001336961745612134,0.0189911093742064,-0.0023530314450088707,0.0007929162281640478,-0.006505834425060623,0.0010983957780676512,0.0005828135217018333,0.006072420569114889,-0.0005588098520029601,-8.722582193538646e-05,0.0016405961449164064,-0.0030999275119119782,-0.0013881280890090815,0.00044156570378491147,-0.00036753344450774004,0.006377510733539157,0.0009739355252941784,0.0006367578660431892,7.285414651109047e-05,0.0029513173417124966,0.002479536697143292,-0.015604712910375804,0.006803596105420507,0.0011551714742417318,0.0006815983010849402,0.0007006613331467158,-0.00563063284377642,0.0013043356297366693,0.001561486215709032,0.00036217848979873125,0.0007361612932137933,3.401435997652649e-05,-0.0009307068212803574,0.00032314932212243014,-0.0012445733826836045,0.0010111345986660893,0.0016012695919120357,-0.00023562367442343267,-0.0008860059047743025,0.001667485211729789,0.0022341967767975147,-0.000617562390611126,-0.001733298644620122,-0.00038374421467328944,0.00040694951597197715,0.004427488107013211,0.0028778893471489006,0.005862847322893153,0.0003958847590559422,0.020379293576764823,0.0028890928347486224,-0.0015540639042161029,-0.002849600878667007,-0.0002701206805822455,-0.00032858637784953054,-0.0026423333146727845,0.0007293021684597431,-0.00417591319538836,-4.8303067942456757e-05,-0.0014887146960663766,-0.0007164743543665278,-0.000553035261256809,0.001742006429695423,0.002410465909762783,0.0008726312555718961,0.00681449552004898,-0.0018028516672313716,0.0010801373349478283,0.0014474239919505414,-0.003795723125976024,-0.0010725459770918615,-3.617352780756743e-05,0.0027796366503361814
9.306115359941636e-05,0.002370535394616108,0.002392934766790786,0.0020865675722661764,-0.02739277312032486,-0.0006995945606348913,-0.0017532972037763313,-0.0021830094917938457,-0.0004135801630398232,0.0034594562941898496,-0.0009626789132543108,0.004944512617543739,0.006240905737003537,0.00029126268096833774,0.0007295840575495538,-0.0033459103769055477,0.002340117800632163,0.0028716969434627315,-0.001596256334513461,-0.002668641433307647,-0.0031573814310796645,0.0002113051467534599,-0.0004699292572797676,-0.001979475397650994,0.0007054416077219513,-0.0009041954963030558,-0.0015608285966396249,0.0024385481844574567,0.0031232943542416993,-0.01040563407475211,0.004873638282644588,-0.00010614017752183822,-0.0011917480788872041,0.012311072581549709,0.00294260488842564,-0.0018540873100227494,-0.002385787944640096,0.0012366424741557228,0.021836960038614,-0.0033871301468803173,0.0015719020441469778,-0.005678312785393769,0.0007991912328611406,0.0006361131627358311,0.0060278712516093486,-0.0008285126591973449,0.0006757168217537413,0.0022258627831279235,-0.003642415775665412,-0.0010351170119665485,0.0007829327184951056,-0.0004115730181435576,0.005063250332506287,0.0009109500934518193,0.0006560245360169787,-3.481437180108653e-05,0.004082309385748816,0.002428111373934838,-0.016468534922261812,0.009058014579068355,0.0013523719211354977,0.00173242916158991,0.0007493975067913003,-0.009249204485096793,0.003052247221859613,0.0017613577114781562,0.00038642192009417096,1.1617156684481008e-05,0.00012272515669484003,-0.0011236933495003753,0.0007806808200403831,-0.0013282998512662903,0.0010935978901319497,0.0004010184134516648,0.0006949549376597488,-0.0010460995681888746,0.0019694009555398895,0.0018936867424889313,-0.0009169169221910689,-0.0012215447124349335,-0.00011745064311478259,0.0005002753863360502,0.005653114518306301,0.003103891007793249,0.007083713053864936,0.0008110269787773879,0.011121149897330485,0.0010204426581929364,-0.001627120806935068,-0.002695799934312077,-0.0003396609826323421,0.0007189249974854187,-0.0011997398694862937,0.0006318332443894498,-0.0051433850918141495,3.9432489406188154e-05,-0.0014174576782168366,0.00048321030796584356,-0.000384109060311414,0.0020470588651178715,0.0025087951469678535,0.001262165308571897,0.006902908531488883,-0.00161885438172862,0.0012660009387117784,0.0014708542784766295,-0.004152198909651762,-0.0009954776905222056,-0.00036790947530547334,0.003070378424816216
0.0004891560598562235,0.002356433742158179,0.00257327539168707,0.0023537653780611005,-0.027883388680835248,-0.0003601910894157228,-0.0010973957773829722,-0.0034318067703757427,-0.00036347653117588317,0.0023512343814713174,-0.0005141313233445537,0.002928751708774757,0.0062820400273809,-5.235920524091405e-05,-0.001116495076803022,-0.00323703011547208,0.0017649786806689424,0.0003287563025784479,-0.0018718725403945133,-0.002468540232508296,-0.0030388930940462356,-0.0005462781266989236,-0.0005180126995730975,-0.0026049038160668777,0.001380367259289516,-0.0009661268747014617,-0.00012168290823088594,0.0026682432168510517,0.004174554675955361,-0.01079804415954064,0.01041130225373385,-0.0008210016807948836,-0.0004548630193015879,0.011192036981815449,0.005523777498185806,-0.0017399782838501219,-0.0023257092453677123,0.0006298769434987662,0.02008820000875652,-0.003941121301776809,0.0017065068959147833,-0.007056019232164849,0.0011233174091983544,0.0008586359965011165,0.005561639350192257,-0.0009449248166377852,0.0005564492977061611,0.0029595369726144404,-0.0034549874838009087,-0.002015037479553248,0.0004981077655644302,-0.00035577674633550694,0.0048271861934123805,-0.0005272810716101291,0.0010091181042437667,-0.00014707354368680375,0.005119427326396381,0.0017087104362338845,-0.015566973172116824,0.009186363547850749,0.0015797073833043575,0.0010101316157531016,0.0005754111337355423,-0.015234643825181499,0.0050272731621169115,0.0018354155925422292,0.0002997170364707785,0.00015456840223396733,0.00026085905269492655,-0.0013758354931219297,0.0014316051043563982,-0.000932797927574298,0.0015977885012997718,-0.0005411383773070988,0.00035936466239819064,-0.001369288346866429,0.0045322145269626295,0.0015732252960114935,-0.0014806003582329974,0.0006591252148481811,0.0002365293979054295,0.0013344021038280696,0.004699591288677363,0.0013688489383699453,0.0064595788575683944,0.002025863976143776,0.009551197590058402,-0.00039914285823287415,-0.0019382014564334076,-0.0018497480513594176,-0.0004914845069255771,0.0007195358630257923,0.005939945569320093,0.002814779901799445,-0.00553058009538079,0.0003144660004591583,-0.0007016782517996592,0.00223701968674386,-0.00036363589461174114,0.00301835466500173,0.003926651126947905,0.0014606875922136104,0.007352704954716505,-0.0016819312430022906,0.0016349568625829301,0.0013330764343914292,-0.003941916789440992,-0.001261005976642167,-0.0009817364267137839,0.0028469415892000607
0.0011181971154935395,0.0027026796000958926,0.0019965573946512847,0.0027533616591678897,-0.02653873605023969,-0.00032167066118499545,-0.0010003522071322984,-0.00468687500023123,-0.00028256109511067803,0.0016037003006238192,-0.00022396290086475784,0.0023380561744588803,0.006979882840410045,-0.0005750089659543045,-0.002361218473613739,-0.0025846285195387673,0.0020405532717618297,0.0009659863368459698,-0.002144166291805269,-0.002792043168191367,-0.0036118354838883425,-0.0011088828954863516,-0.00010236692983476215,-0.0029120750555786503,0.0017559670202925996,-0.0010979690758930209,0.0006407971980118951,0.0029444602055644113,0.005491844244902931,-0.008606255547326525,0.016797580180151872,-0.00015042596769308957,-0.0004699767025919492,0.011039174989260481,0.00941178156267422,-0.0016724556419556494,-0.002423009441709852,0.00012418249932418687,0.019426377695834645,-0.00500455695295444,0.002291018306179199,-0.008385390596300243,0.0015752313506386616,0.0010566117763355597,0.004920321437331371,-0.001089135480427969,0.0004372359599546516,0.0027352523864920693,-0.0029420624658988612,-0.001853554522490071,0.00033646856195630357,-0.00010467437193824428,0.004344649403244416,-0.0010021781184183628,0.0015576785934326807,-0.00027305739392322184,0.005239329613752056,0.0015775026481541499,-0.015285407612495925,0.008484506888911652,0.0018465250050231478,0.0006053673351833877,0.0003943329844914737,-0.018989726006036933,0.008307540047286436,0.0016290385229139341,9.570267102755465e-05,0.0003291649861673444,0.0006380659658651696,-0.0013290574377380023,0.0020972323071045194,-0.000562087725325553,0.0015622175142393367,0.00014877556929521196,0.0012353497900442917,-0.0018600146519373595,0.010763786598825952,0.0016349065481167878,-0.0014488192997921478,0.0027837492454951965,0.0007884491123407189,0.0011429539021861797,0.0061691260601342,0.0010123210045639515,0.007268769050435957,0.0038663545137732273,0.011370358199145558,0.00022822580133626444,-0.0014594808591159756,-0.0007128416499563634,-0.0004249134022257725,0.002114437872465791,0.004833588079029338,0.0035805170816722723,-0.00588355710460508,-1.757779606175674e-05,-0.000711590279945835,0.0028747429118762082,-0.0003917092623722458,0.0023414035297681466,0.004491126903748939,0.0017719128705843785,0.007998159430566577,-0.0014775476219965888,0.0014990525504275246,0.0018717885934827956,-0.004094626892426521,-0.0014798420867950743,-0.002312165162043098,0.002867613200896555
0.001332532586002475,0.0024850927138814357,0.0016164456034979155,0.003015144997399518,-0.02598886379017784,-0.0002961917842781202,-6.537805938908939e-05,-0.006316003126074436,-0.0005151960016484663,0.0007968088004600096,0.00011678897096234128,0.002196739940189163,0.006314142099111155,-0.0011349533959923372,-0.002487250149104281,-0.0020063869107984967,0.0018220558786077065,-0.0006668287635303027,-0.003008920616830544,-0.0028451745702373563,-0.0032278072415038383,-0.0012390733641138574,0.0006796481197939527,-0.0033836515687948026,0.0019408721949485163,-0.001068898529705547,0.0015258010206807362,0.0029033972552400407,0.005743574634075123,-0.008001369632587253,0.017050870326012185,0.00043839324908751594,-0.00035137441225729926,0.010077132707182128,0.012727945278336622,-0.0015873606949251416,-0.0022090353311986634,-0.00024320898474579307,0.020935676689537313,-0.005210357111635318,0.0020465661783998132,-0.017603997884430938,0.00134190582999687,0.0011394090859054207,0.003963650273698757,-0.0011679124481682266,-0.00015512776154395316,0.002467040645053155,-0.0019162995677420858,-0.002462823249658307,5.631544388936841e-05,-1.7374321757928864e-05,0.0028912294477709505,-0.0014325946118546515,0.0022494952256317596,-0.0003068075541180095,0.005440184981102251,0.0012980875981394302,-0.0153451761571106,0.008050344675184574,0.001882551818912119,0.00019592067873464014,0.0005781960474546345,-0.020518438862802288,0.007746637247325124,0.0015989858751955719,-4.1370159013227883e-05,0.00036708282902825557,0.0008618514616941474,-0.001260070289588384,0.002872717400691076,-0.00013228904632584237,0.0017745504350993144,0.0004946040162947252,0.00027448281672861106,-0.0021571905119615476,0.009845551273923302,0.0015821912578978191,-0.0017350095229823781,0.002186605491516754,0.0012705588487576657,0.0014261643117775928,0.011568405386334968,0.0007331056425395205,0.009026384062916051,0.007391288977315628,0.014164337066186361,0.0018112528396605487,-0.0017608521516374715,-0.0004602511329434937,-0.0005681488408967686,0.002960236355263879,0.004618273476223456,0.005269880363597872,-0.00670109738936947,0.00014737796501376434,-0.0007321276573525555,0.004824107552059938,-0.0002526510276330238,0.0016905524970182045,0.004843019342194517,0.0020982853259245713,0.008005877235148591,-0.0015840289728565088,0.0014467655393104603,0.0022618752609374665,-0.0038728144430054162,-0.0012168303781835128,-0.0029124238140486665,0.0022414976872729485
0.0015566116426845846,0.002321384840688211,0.0017630832007802244,0.0030230833621541116,-0.02212249784665395,-0.0003861737703763178,0.0015021781736968402,-0.0068537637609842415,-0.0008224314118818666,0.0006361545236438675,-0.00010545679330930373,0.0019796801932573382,0.0055357547409954225,-0.0014820910786805346,-0.0023702195400145307,-0.002399797189143464,0.0014053575288843028,-0.005718379801251422,-0.0035091254728181263,-0.0033616501082011493,-0.003966616925646776,-0.0010821884634432122,0.0003456711546536055,-0.0032253350557200095,0.002092507259220979,-0.0005802196844941563,0.002497019686752475,0.0033485640585477205,0.005962100253949323,-0.007768149147732199,0.015762692659517324,0.00015257976633137945,-0.0010655003513536283,0.00888137036815581,0.01591266323090368,-0.0014669558046846347,-0.0018746127065670478,-0.0011351505223896187,0.021756059308483882,-0.005773263048874757,0.0009836455482874623,-0.018836883141550336,-0.0018405054511563713,0.001219852972539513,0.0031375806913918614,-0.0010380192385261795,-0.00078524686063323,0.001967955348034943,-0.0025970796023775757,-0.0027816686181469526,-4.6992714663780926e-05,0.000412226976813012,-1.0279809870180781e-05,-0.0009853739320740407,0.002180928529825586,-0.00017819854821922877,0.005467614996529122,0.001075807424778974,-0.014557502840661605,0.007617972246746583,0.001719427954237599,0.00022435177534285144,0.001090531399334349,-0.022453968665076623,0.007685588850274798,0.0016275989976297757,-1.350408162140715e-05,0.0011306172724552378,0.0006938216592108064,-0.0010309776415689475,0.003107056011555876,0.00012711928888528348,0.001723032142841459,-0.0035562393863970143,-0.002326542948944521,-0.00199320151644072,0.010622339492830505,0.0015586397618655157,-0.001941212125567493,0.001539466257522711,0.001554432970666726,0.001117042991947666,0.010657519801422932,-0.000869134502225571,0.01272738108641293,0.01012042162403364,0.0038216283507199744,0.0009529329907516834,-0.0017397442619157164,-0.00020206984865450077,-0.0006207002878337448,0.015125718054672221,0.0008426587569096977,0.006365546591663244,-0.006719122678304607,0.0009373332517334828,-0.0007172601550560373,0.0028376040992562756,0.00043953551146880835,0.0006613961974976569,0.004590485775487432,0.0025724968602081986,0.008101434865877251,-0.001357309693674131,0.001208383928707085,0.004519242941181383,-0.003987680013306803,-0.0007232725083753564,-0.004042598969935797,0.00176109400728107
0.0015834346733478721,0.0022193334564986366,0.00112103364938,0.0028858450368428844,-0.020524642831081723,-0.00033523949003040344,0.0008119384725299262,-0.007541031558856273,-0.0013282363719033382,-0.0003975984378887371,-0.0003409272855424694,0.002506824061161561,0.004574430713391125,-0.001418775696168548,-0.002441780979380035,-0.0028484301996125577,0.0006210459334782177,-0.003672299383108091,-0.003782862433542703,-0.004094887394471917,-0.0035338688271345287,-0.0007717601925231965,-2.8094159976368896e-06,-0.003296994515052763,0.0023362385713628308,-0.00010279376162421572,0.002419774393907329,0.004094185976793285,0.006039034551790768,-0.006305060644099352,0.015066500821111023,-0.0005435337563301193,-0.0011837446198450507,0.008202337686279515,0.019220454682712912,-0.0016459412153762814,-0.0014931523943236798,-0.0016666367990515042,0.021155832823033745,-0.005812569224108324,0.00025698112643633697,-0.014853648352469865,-0.0027797450415025793,0.0014520771216716276,0.002819963500155176,-0.000772871766914781,-0.0024330462791529264,0.0012880396298291519,-0.0033959723830095565,-0.0056667812835701215,5.5614856045766384e-05,0.0007724627834794805,-0.0009584477200565512,-0.0007688434542477894,0.0019234493136139753,2.1399592944339454e-05,0.006194347905698489,0.004363046594368036,-0.014647145588877012,0.007058016910912423,0.0019526827732768222,0.000743145706741316,0.0016609499612311074,-0.022212137984508065,0.00633468760938057,0.0019071962820720726,6.155679816600146e-05,0.003074197830177619,0.0006014104845045131,-0.0008778985893150656,0.00338058723318076,0.00029104444711702284,0.0010172977364635665,-0.004597212719042676,-0.0018701633843775016,-0.0016029981789687736,0.010048607483807577,0.0016138245461946588,-0.003550772337652586,0.0009286005919547869,0.0014352836492227893,0.012516926688528255,0.011466448483986147,-0.002546065648806294,0.014079702106645045,0.014150618337001673,0.0072713189288851066,-4.230699732691671e-06,-0.00111532570615053,-7.829728453584222e-05,-0.0006734479531145,0.010428184809430382,-0.0010541307346394468,0.006741500656305972,-0.00710341807259608,0.0006284268179776391,-0.0010095877066028886,0.003180101071960712,0.0009080999983914192,-0.00039820988086043164,0.0038793828583016414,0.0032173431154804057,0.008777032964726943,-0.0014936650649714739,0.0009727745971997732,0.005411223797721291,-0.003906216663583549,0.0010328427787360715,-0.00411262183793456,0.0018195893629900795
0.0013730547366105242,0.0016488926472087394,-0.0002521296977319423,0.0029006751958570824,-0.021285003470982517,-0.0003538245728028658,0.0007952289565908584,-0.00805791481757947,-0.0020336572448496097,-0.00019273899534863684,-0.0008484855679894933,0.0033925104261572246,0.003780677991683099,-0.0016765137077503118,-0.0022566209631844267,-0.0028080159601534317,0.0007187407591721959,-0.003409335442211614,-0.005399177036782395,-0.00470468236072581,-0.0031614378765028816,0.0003937997868750431,-0.0010315261592036245,-0.003368298174174198,0.0020205460021937923,0.0005252019783051746,0.0034081655252244407,0.0047173813049305605,0.005822304943509441,-0.005827140660619401,0.015471917282504632,-0.0008131959307709922,-0.0009645783864441112,0.008115354843405982,0.019762504246570084,-0.0018328474056950404,-0.0011793283383924264,-0.001997466485409959,0.02055393696313049,-0.005485553908241587,-0.0005888872480866864,-0.008636718082963624,-7.285809901225182e-05,0.0017784184013638707,0.0024457243189421884,-0.0005882983505490018,-0.0025547199867259527,0.000933611223153319,-0.0037014127729448156,-0.009374081497423388,-0.00011459251803406941,0.0010296841385752853,-0.0016885508072589847,-0.0003817226668484267,0.0009860841414080733,0.0001346846302427081,0.006942321248946526,-0.00018191844368764531,-0.01374172421638764,0.006028494339087553,0.0015790215742565806,0.0010630126657413031,0.0020361119110517017,-0.024346562493693102,0.005504505683622984,0.0024542683811263257,0.00011739563301828293,0.003938177837204729,0.000117382344923334,-0.001106521105382314,0.003504832962096745,0.0004914339228871015,-0.0002095477967522098,-0.00959326890211748,-0.0026109563625676016,-0.0013685085695475934,0.00957348820845174,0.0017191430110217898,-0.0026104907873334415,0.0011998142337157792,0.001507103708662103,0.019244541900379903,0.008387466677700184,-0.003330693842872844,0.01700738351982432,0.013929761751969583,0.0005743700894065285,-0.000951769611487426,-0.0005715230437230872,-0.0003350382913941819,-0.000743174972382152,0.007877073560708029,-0.002139576565475587,0.006595669479426156,-0.008030436619680633,0.001232813585292024,-0.001143406304227343,0.0034314317442382483,0.0012472504395575916,-0.0010280343087227105,0.0028368796328552986,0.003398461975847895,0.008349516030208372,-0.001309678263959795,0.0009404677315940966,0.006291321142757495,-0.003673961041753757,0.002551926126513332,-0.004101070430458771,0.001607771193519021
0.0015349987668944213,0.001217743112108508,-0.002298427214541864,0.0028853306851015018,-0.02023438684865429,1.0246653118156029e-05,0.0017684078155126848,-0.00810433670491141,-0.0026590344248530024,-0.00015290138673644643,-0.0015872947218218485,0.0033009095694202404,0.003081442667333252,-0.0017782102742235027,-0.0017341556601609964,-0.003144498934953784,0.0009443008941763469,-0.0029363663125667183,-0.007548620342713073,-0.005140087771024344,-0.002514924826565057,0.0014925121896668448,-0.0015343633966333758,-0.0033401623734898543,0.002076425776310354,0.00110673732948999,0.004270748440859264,0.005213099995404591,0.005661757065673587,-0.005630200125640441,0.015237452753835923,1.2601029434838256e-06,-0.00048606641544646223,0.007932333364742824,0.018569984722212052,-0.0017767195090714854,-0.0012326622851095263,-0.0021493384399458217,0.021297725068610194,-0.0054086794546471875,-0.0005184129716633059,-0.0044751716222623346,-0.002002469225655612,0.0014389333160699021,0.0021005381754864993,-0.0004492210740789148,-0.0034628518737098157,0.0006568906290699315,-0.0031261282873993324,-0.01139463037381167,0.0001647960014506602,0.0010980710395930647,-0.0006360353427311243,0.0001317246111953163,0.0006849334702045819,0.0002687017308344532,0.007763293518517702,-0.0013060686764980733,-0.014862954208383137,0.0058778576780550516,0.001784084452020068,0.0013091434256364497,0.0023743889191261375,-0.021445691540921907,0.004731893414179382,0.0026557957392808057,0.00015353123343442575,0.005515788762359553,-0.0003997103258505788,-0.0013502794877427832,0.004273469425910615,0.00033667980180088783,-0.0008453709906019576,-0.01995168927129909,-0.003662937559684797,-0.0010363327395027763,0.009342186044407941,0.0013626892713566596,-0.002428302737844212,0.0013261851114568864,0.0012489561886798884,0.020570184321047513,0.006091987238082908,-0.0026282548731037057,0.017451401912468207,0.013536699414337666,0.002257924446374293,-0.0014549198776204013,0.0012465799651608831,-0.000948984259978901,-0.000826754152651978,0.0075926610986392085,-0.003060910438991704,0.0064908504732867,-0.00779635028944104,0.0014709394020755687,-0.0014036288636690838,0.0029944368222390378,0.0018910036725154273,-0.0017221539490464828,0.0022369451553848883,0.0037407023081852935,0.008010781646538961,-0.0013917436042225697,0.0008669079423857671,0.007411011445720189,-0.0038236108987971793,0.003261661381459277,-0.003938674732907478,0.002270653892965977
0.0018693608299042018,0.0009629605535605,-0.00517337444994739,0.0028320974858399885,-0.019853783076573633,0.0005864009841271322,0.0028094107880796138,-0.00800614771215986,-0.003051706217985884,-0.00020522233364602598,-0.001989834172417618,0.003410980403103303,0.002712273467402744,-0.00206347898550076,-0.0012432285641253056,-0.0028524105979875463,0.0017957868195217497,-0.0032926175472323405,-0.009486630034577353,-0.004991596568430822,-0.0015270367009987296,0.003750329529039742,-0.001365741986624283,-0.003421859920229672,0.0032768522248546785,0.001165707181546362,0.004282701937003498,0.005858983345933716,0.005603721133696402,-0.005696406954681297,0.014864671859637801,-0.00013310644923219476,-0.003837745506813872,0.00800192365491279,0.020448571344203248,-0.0013992287049273632,-0.001577936713104339,-0.0017339284928935934,0.0206339833003506,-0.005548980089133346,-0.0003155034637088855,-0.005383227723094963,-0.0006381070336698658,0.0014133896036277692,0.0014494191887391011,-0.00010744304097069681,-0.002720534989593598,0.0005836392211961813,0.006280553998359473,-0.013325363226521215,0.0006007766296988182,0.0011793387390949457,1.7368209480728147e-05,0.0005973565568084856,0.00026530933405993236,0.00035472933602731434,0.008092897687452912,0.0018627808412705615,-0.01491915842149614,0.005615968673378461,0.001629811711994389,0.0020168055002239616,0.002227124489823072,-0.02208633509383906,0.0045067239951350575,0.0026068615885580337,7.338893496761922e-05,0.005516267462891606,-0.000721957026191738,-0.001665951718372732,0.005254330425695336,0.00031687950013882196,-0.0011007149424155757,-0.021623766714917503,-0.0037813843043578922,-0.0010059829363032735,0.009372155634137574,0.001108135554943862,-0.00187525241605887,0.0010593742851483067,0.0009758452336893564,0.021923479133687862,0.004185085555862944,-0.0019995345094855344,0.017026883242102758,0.014235880559624256,-0.0011791814965869118,-0.0004979177850823469,0.0021396001282918643,-0.001343898193726333,-0.0010266847327740313,0.007242179540919436,-0.008426466004719746,0.005966426025715641,-0.009208533812523326,0.002288772496739977,-0.001491763002509779,0.002427583337055481,0.002368862365300508,-0.0028631356391967296,0.002566444527373889,0.003718324977837509,0.008441036604247847,-0.0011841497229499256,0.0008948722977493493,0.007564518360227362,-0.003800778551502347,0.0029844217931147086,-0.004088178068866314,0.0028172324791560666
